ASASSN_id,distance,distance_low,distance_high,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name
274878705717,6442,5409,8108,14.840,0.038,14.601,0.089,+0.715,+1.094,+0.215,0.080,0.080,0.080,0.034,0.034,0.034,RRL_c,NA,RRC,5.01333,+11.39389,CSS_J002003.1+112338
558346822146,290,289,292,9.976,0.021,9.638,0.023,+2.664,+2.672,+2.649,0.000,0.000,0.000,0.000,0.000,0.000,DSCT,RRC,EC|RRC|DSCT,5.08733,-25.32261,ASAS J002021-2519.3
120259364823,2517,2380,2628,13.516,0.029,13.144,0.036,+1.232,+1.372,+1.035,0.280,0.261,0.383,0.120,0.112,0.164,CEPH_1O,EW,RRC,5.14196,+62.15040,ASASSN-V J002034.07+620901.4
274878549998,5127,4346,6476,14.486,0.030,14.070,0.035,+0.901,+1.260,+0.393,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,5.14626,+1.24205,Loneos-RR 729
661428865883,1819,1745,1904,11.517,0.029,11.186,0.031,+0.160,+0.250,+0.061,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB/BL:,5.18692,+40.82828,OV And
627065639916,6708,5893,7882,14.869,0.043,14.546,0.101,+0.721,+1.002,+0.371,0.015,0.015,0.015,0.006,0.006,0.006,RRL_ab,NA,RRAB,5.26094,-63.40919,SSS_J002102.6-632433
661428863525,4577,3978,5297,14.604,0.042,14.485,0.075,+1.258,+1.563,+0.941,0.043,0.043,0.043,0.019,0.019,0.019,EB_ESD,RRC,RRC,5.26279,+40.49050,CSS_J002103.0+402925
609886364962,5638,5228,6080,13.357,0.026,13.076,0.034,-0.408,-0.244,-0.572,0.009,0.009,0.009,0.004,0.004,0.004,CEPH_Other,RRAB,RRAB,5.28071,-53.83809,SSS_J002107.3-535017
661428792266,8503,6895,10859,14.507,0.035,14.218,0.070,-0.192,+0.263,-0.723,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,5.28079,+22.83157,1SWASP J002107.57+224949.0
584116190359,5413,4723,6174,14.157,0.030,13.795,0.052,+0.480,+0.776,+0.194,0.010,0.010,0.010,0.004,0.004,0.004,RRL_ab,NA,RRAB,5.31829,-35.61717,SSS_J002116.4-353702
188978664246,374,372,377,9.923,0.022,9.688,0.019,+2.045,+2.056,+2.027,0.014,0.014,0.014,0.006,0.006,0.006,NonVar,RRC,EC|RRC|DSCT|ESD,5.43708,+24.91631,ASAS J002145+2455.0
171799850477,9630,7735,12355,14.428,0.034,14.095,0.057,-0.526,-0.050,-1.067,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,5.46021,+42.49849,CSS_J002150.4+422954
283468908635,7376,6310,8770,14.547,0.036,14.396,0.084,+0.182,+0.521,-0.194,0.026,0.026,0.026,0.011,0.011,0.011,RRL_c,NA,RRC,5.47767,-73.58800,AR Tuc
463857302252,739,726,751,11.000,0.026,10.821,0.019,+1.657,+1.695,+1.622,0.000,0.000,0.000,0.000,0.000,0.000,EB_ED,RRC,ESD|RRC|EC,5.48396,-22.67392,ASAS J002156-2240.4
661427714453,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.005,0.005,0.005,0.002,0.002,0.002,RRL_ab,NA,RRAB,5.58862,-42.05189,SSS_J002221.3-420307
463856976198,3945,3351,4733,14.165,0.038,13.823,0.057,+1.161,+1.515,+0.765,0.024,0.024,0.024,0.010,0.010,0.010,RRL_ab,NA,RRAB,5.60525,-71.33072,AD Tuc
661428856773,5035,4662,5647,13.565,0.026,13.201,0.034,-0.025,+0.142,-0.274,0.080,0.080,0.080,0.034,0.034,0.034,RRL_ab,NA,RRAB,5.65494,+39.41527,CSS_J002237.1+392454
377957399649,6003,4972,7423,14.480,0.033,14.167,0.057,+0.552,+0.961,+0.091,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,5.72977,-9.22245,CSS_J002255.1-091320
120260169745,7309,6044,8933,14.303,0.027,14.012,0.045,-0.088,+0.324,-0.524,0.072,0.072,0.072,0.031,0.031,0.031,RRL_ab,NA,RRAB,5.76042,+31.66397,CSS_J002302.5+313950
532577044812,8101,6971,9659,14.003,0.030,13.657,0.052,-0.540,-0.213,-0.922,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,5.76047,-20.38250,SSS_J002302.4-202259
446677199011,8497,6770,11089,14.867,0.056,14.465,0.081,+0.208,+0.701,-0.370,0.013,0.013,0.013,0.006,0.006,0.006,RRL_c,NA,RRC,5.81132,-48.94131,SSS_J002314.5-485630
163209104297,612,601,620,10.355,0.022,10.131,0.026,+1.414,+1.454,+1.386,0.007,0.007,0.007,0.003,0.003,0.003,EB_EC,RRC,EC|RRC|ESD,5.84133,-42.44664,ASAS J002322-4226.8
292058791569,3533,3126,3969,12.810,0.022,12.459,0.020,-0.003,+0.263,-0.255,0.072,0.072,0.072,0.031,0.031,0.031,RRL_ab,NA,RRAB/BL,5.84502,+13.76134,FI Psc
77310940203,502,494,508,8.779,0.032,8.444,0.017,+0.232,+0.267,+0.207,0.043,0.043,0.043,0.019,0.019,0.019,NonVar,RRAB,RRAB/BL:,5.92954,+29.40100,SW And
661427634399,6254,5670,7040,14.012,0.024,13.708,0.051,+0.020,+0.233,-0.237,0.011,0.011,0.011,0.005,0.005,0.005,RRL_ab,NA,RRAB,5.99576,-55.52518,SSS_J002358.9-553131
661428869218,8587,6588,11673,15.017,0.041,14.664,0.115,+0.319,+0.894,-0.348,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,6.00801,+41.33634,ASASSN-V J002401.92+412010.8
163209698723,3459,3346,3615,12.554,0.023,12.348,0.027,-0.195,-0.123,-0.291,0.054,0.054,0.054,0.023,0.023,0.023,NonVar,RRAB,RRAB,6.06625,-76.28194,T Hyi
214748380620,5785,5267,6380,14.318,0.031,14.132,0.062,+0.464,+0.668,+0.252,0.042,0.042,0.042,0.018,0.018,0.018,NonVar,RRAB,RRAB,6.09237,-77.36883,YZ Hyi
652835089513,4656,4350,5075,13.550,0.024,13.256,0.037,+0.201,+0.349,+0.014,0.009,0.009,0.009,0.004,0.004,0.004,RRL_ab,NA,RR,6.09504,-54.42431,RX Phe
68719830084,9051,7224,11549,14.699,0.045,14.563,0.120,-0.127,+0.362,-0.657,0.043,0.043,0.043,0.019,0.019,0.019,NonVar,RRAB,RRAB,6.17050,+37.96867,SDSS J002440.92+375807.3
8590689024,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.123,0.123,0.123,0.053,0.053,0.053,RRL_ab,NA,RRAB,6.17195,+83.43852,EN Cep
627065235150,1238,1219,1256,10.176,0.026,9.890,0.021,-0.306,-0.272,-0.337,0.018,0.018,0.018,0.008,0.008,0.008,RRL_ab,NA,RRAB,6.17579,-69.82889,ASAS J002443-6949.7
274878519827,4708,4050,5577,14.825,0.043,14.457,0.072,+1.461,+1.788,+1.093,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,6.20762,+1.21565,Loneos-RR 193
549756153769,6288,5740,7061,13.644,0.032,13.460,0.043,-0.366,-0.168,-0.617,0.017,0.017,0.017,0.007,0.007,0.007,RRL_ab,NA,RRAB,6.24047,-69.20948,ASASSN-V J002457.62-691234.0
94489629528,2640,2472,2777,12.167,0.021,11.839,0.022,-0.028,+0.115,-0.138,0.087,0.087,0.087,0.037,0.037,0.037,RRL_ab,NA,RRAB,6.29583,+51.59203,V1034 Cas
506806510809,4279,3791,4830,14.247,0.036,13.952,0.044,+1.010,+1.273,+0.747,0.080,0.080,0.080,0.034,0.034,0.034,RRL_ab,NA,RRAB,6.32490,+11.10841,CSS_J002518.0+110629
618475407297,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.011,0.011,0.011,0.005,0.005,0.005,RRL_ab,NA,RRAB,6.33998,-36.50717,SSS_J002521.6-363026
111669719331,2099,2007,2187,12.972,0.024,12.569,0.025,+1.139,+1.241,+1.049,0.223,0.218,0.224,0.096,0.093,0.096,RRL_c,NA,RRC,6.42408,+56.71428,V0536 Cas
472447642813,7778,6515,9564,15.037,0.049,14.936,0.108,+0.572,+0.956,+0.123,0.011,0.011,0.011,0.005,0.005,0.005,RRL_c,NA,RRC,6.43187,-50.56500,ASASSN-V J002543.65-503354.0
223339010663,6442,5352,8163,15.091,0.043,14.515,0.079,+1.010,+1.412,+0.496,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,6.49894,+1.59062,ASASSN-V J002559.74+013526.5
644245620328,7370,6319,8513,14.209,0.029,14.041,0.061,-0.138,+0.196,-0.451,0.010,0.010,0.010,0.004,0.004,0.004,RRL_ab,NA,RRAB,6.59112,-59.22847,VX Tuc
618476044815,11420,9147,14635,14.806,0.039,14.537,0.107,-0.505,-0.023,-1.044,0.023,0.023,0.023,0.010,0.010,0.010,RRL_ab,NA,RRAB,6.59490,-70.59451,ASASSN-V J002622.76-703540.2
661428937136,5864,4869,7128,14.811,0.032,14.217,0.055,+0.717,+1.121,+0.293,0.253,0.253,0.253,0.108,0.108,0.108,RRL_ab,NA,RRAB,6.60883,+57.29681,ASASSN-V J002626.12+571748.5
661428944969,2856,2125,3982,13.386,0.028,12.936,0.028,+0.825,+1.501,+0.045,0.282,0.248,0.340,0.121,0.106,0.146,DSCT,RRC,RRC,6.76196,+60.98814,ASASSN-V J002702.87+605917.3
661427599544,7647,6723,9227,14.290,0.042,13.929,0.061,-0.140,+0.139,-0.548,0.013,0.013,0.013,0.005,0.005,0.005,RRL_ab,NA,RRAB,6.76630,-60.80748,VY Tuc
274879026522,3517,3308,3703,12.838,0.026,12.611,0.024,+0.107,+0.240,-0.005,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,6.76654,+0.67509,BF Cet
266289025586,10171,8093,12611,14.482,0.033,14.552,0.099,-0.555,-0.059,-1.022,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,6.86545,-31.15571,SSS_J002727.5-310921
240518589358,7761,6339,10146,14.522,0.033,14.115,0.085,+0.021,+0.461,-0.560,0.051,0.051,0.051,0.022,0.022,0.022,RRL_ab,NA,RRAB,6.93398,+23.44942,ASASSN-V J002744.14+232658.0
609885869474,9280,7721,12694,14.539,0.038,14.226,0.079,-0.308,+0.092,-0.988,0.009,0.009,0.009,0.004,0.004,0.004,RRL_ab,NA,RRAB,6.94280,-59.53561,SSS_J002746.1-593208
85900850725,1795,1728,1870,11.105,0.020,10.878,0.018,-0.230,-0.148,-0.319,0.065,0.065,0.065,0.028,0.028,0.028,RRL_c,NA,RRC,6.99563,+49.16258,V1035 Cas
274878340760,4320,4034,4579,12.693,0.023,12.530,0.027,-0.551,-0.403,-0.678,0.067,0.067,0.067,0.029,0.029,0.029,RRL_ab,NA,RRAB,7.12425,-80.91233,V Hyi
77309710590,2157,2100,2223,10.924,0.022,10.189,0.018,-0.817,-0.759,-0.883,0.072,0.072,0.072,0.031,0.031,0.031,EB_ESD,BY,RRAB,7.13858,+49.98061,1SWASP J002833.26+495850.2
549756531416,4144,3863,4452,13.185,0.024,12.995,0.031,+0.075,+0.227,-0.081,0.023,0.023,0.023,0.010,0.010,0.010,RRL_c,NA,RRC,7.14104,-72.16911,CO Tuc
214748533297,3221,3031,3439,11.957,0.022,11.709,0.023,-0.590,-0.458,-0.732,0.007,0.007,0.007,0.003,0.003,0.003,RRL_ab,NA,RRAB,7.17957,-44.00628,NSV 174
819320,3276,3115,3432,12.414,0.026,11.957,0.023,-0.337,-0.227,-0.438,0.174,0.174,0.174,0.074,0.074,0.074,RRL_ab,NA,RRAB,7.18700,+80.03400,NSVS 253439
309238526639,6235,5017,7406,14.695,0.036,14.412,0.080,+0.721,+1.193,+0.347,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,7.20200,-17.43847,CSS_J002848.4-172618
163208883135,5853,5017,7282,14.845,0.040,14.530,0.075,+1.001,+1.336,+0.527,0.007,0.007,0.007,0.003,0.003,0.003,RRL_c,NA,RRC,7.24255,+25.83699,CSS_J002858.2+255013
661428060217,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,7.26814,-30.11962,SSS_J002904.4-300711
17180428264,1863,1819,1920,12.578,0.026,12.152,0.028,+0.851,+0.903,+0.785,0.376,0.376,0.376,0.161,0.161,0.161,EB_EC,EW,RRC,7.29509,+63.46456,WISE J002910.8+632752
661428928259,6433,5218,7782,14.461,0.032,14.034,0.047,+0.361,+0.815,-0.052,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,7.32571,+53.11653,NSV 176
214749496083,6435,5284,7837,14.874,0.039,14.400,0.062,+0.766,+1.194,+0.338,0.065,0.065,0.065,0.028,0.028,0.028,RRL_ab,NA,RRAB,7.56239,+49.81990,ASASSN-V J003014.97+494911.6
17180414569,1808,1769,1844,12.569,0.024,12.320,0.024,+1.044,+1.091,+1.001,0.239,0.239,0.239,0.102,0.102,0.102,CEPH_1O,RR(B),RRC,7.61955,+73.57531,ASASSN-V J003028.69+733431.1
25770962091,2521,2364,2683,13.820,0.025,13.641,0.032,+1.783,+1.923,+1.648,0.029,0.029,0.029,0.012,0.012,0.012,EB_EC,EW,RRC,7.62538,+43.04006,CSS_J003030.0+430224
317828855193,5772,5014,6528,13.288,0.024,13.123,0.039,-0.519,-0.213,-0.786,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,7.63401,-7.23805,CSS_J003032.1-071416
412317813402,8765,6887,10442,13.639,0.027,13.423,0.037,-1.080,-0.556,-1.460,0.005,0.005,0.005,0.002,0.002,0.002,RRL_ab,NA,RRAB,7.67944,-42.46327,GUVV-2 J003043.0-422747.7
243615,5438,5007,5891,13.188,0.024,12.767,0.030,-0.557,-0.378,-0.731,0.068,0.068,0.068,0.029,0.029,0.029,RRL_ab,NA,RRAB,7.77690,-80.53520,ASASSN-V J003106.25-803206.5
343598386170,3742,3508,4019,12.825,0.026,12.506,0.029,-0.041,+0.100,-0.196,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,7.85313,-9.64186,ASAS J003125-0938.5
283468526583,5821,4940,7067,13.823,0.024,13.552,0.029,-0.031,+0.325,-0.452,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB,7.86504,+2.44846,Loneos-RR 741
25770938395,8685,7140,11036,13.983,0.031,13.769,0.046,-0.747,-0.321,-1.267,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,7.87605,+38.84995,CSS_J003130.2+385059
103080225947,502,498,508,10.910,0.022,10.379,0.020,+2.355,+2.373,+2.330,0.051,0.051,0.051,0.022,0.022,0.022,EB_ESD,EA,RRAB,8.05712,+33.89302,WISE J003213.7+335334
171798885428,3905,3640,4205,12.966,0.024,12.607,0.025,-0.035,+0.117,-0.196,0.043,0.043,0.043,0.019,0.019,0.019,RRL_ab,NA,RRAB,8.06904,+29.09511,CSS_J003216.5+290542
163209947802,4723,4140,5522,13.542,0.024,13.403,0.034,+0.164,+0.450,-0.175,0.007,0.007,0.007,0.003,0.003,0.003,RRL_ab,NA,RRAB,8.21583,+26.30406,V0492 And
60129583777,2221,2135,2315,11.688,0.023,11.445,0.022,-0.103,-0.017,-0.193,0.058,0.058,0.058,0.025,0.025,0.025,RRL_ab,NA,RRAB,8.22571,+47.14700,V1041 Cas
335007526310,4877,4147,5939,14.673,0.033,14.279,0.062,+1.196,+1.548,+0.768,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,8.25028,+17.34897,CSS_J003300.0+172056
214748863178,4648,4181,5369,14.360,0.033,14.167,0.086,+1.024,+1.254,+0.711,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,8.30686,+6.59668,CSS_J003313.6+063548
171799811337,4059,3792,4350,12.775,0.023,12.389,0.023,-0.303,-0.155,-0.453,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,8.36774,+42.41619,CSS_J003328.2+422458
137439359360,1973,1894,2039,12.832,0.022,12.573,0.027,+1.291,+1.380,+1.220,0.065,0.065,0.065,0.028,0.028,0.028,RRL_c,NA,RRC,8.40271,+33.09453,CSS_J003336.6+330540
661428613796,1304,1247,1362,10.645,0.022,10.338,0.021,+0.062,+0.159,-0.033,0.007,0.007,0.007,0.003,0.003,0.003,RRL_ab,NA,RRAB/BL,8.40950,-15.48747,RX Cet
506806990686,6566,5446,7856,14.685,0.039,14.320,0.077,+0.562,+0.969,+0.173,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,8.41253,-6.89346,CSS_J003339.0-065336
283468246992,3293,2972,3724,12.866,0.023,12.620,0.029,+0.278,+0.501,+0.011,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,8.49071,-13.52197,FV Cet
317828585550,3461,2120,5259,13.101,0.024,12.844,0.028,+0.391,+1.455,-0.518,0.014,0.014,0.014,0.006,0.006,0.006,RRL_e,NA,RRC,8.52213,+84.86639,V0761 Cep
17181184033,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.075,0.075,0.075,0.032,0.032,0.032,RRL_ab,NA,RRAB,8.56767,-85.47769,UY Oct
481036366939,1395,1371,1418,10.971,0.023,10.336,0.025,+0.237,+0.275,+0.202,0.011,0.011,0.011,0.005,0.005,0.005,NonVar,SR:,DCEP-FO|RRAB,8.57638,-41.87111,ASAS J003418-4152.3
506806709777,5913,5252,6713,13.547,0.024,13.217,0.029,-0.312,-0.055,-0.588,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,8.68698,+0.90578,FASTT 1
661428627877,4078,3747,4589,13.089,0.024,12.858,0.030,+0.037,+0.221,-0.220,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,8.77862,-12.79447,NSVS 14669909
146030247111,3293,3123,3466,12.519,0.022,12.205,0.021,-0.134,-0.019,-0.245,0.065,0.065,0.065,0.028,0.028,0.028,RRL_ab,NA,RRAB,8.78842,+35.27806,NSVS 6342976
300648788734,5818,4972,6750,13.859,0.026,13.578,0.040,+0.035,+0.376,-0.288,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC,8.78946,-15.83514,CSS_J003509.4-155006
618475447677,5723,5179,6364,13.861,0.026,13.633,0.047,+0.064,+0.281,-0.167,0.009,0.009,0.009,0.004,0.004,0.004,RRL_c,NA,RRC,8.79667,-58.55219,NSV 217
489626584341,2288,2160,2439,12.333,0.022,12.186,0.023,+0.536,+0.661,+0.397,0.000,0.000,0.000,0.000,0.000,0.000,RRL_c,NA,RRC/BL,8.80625,-4.25022,HZ Cet
103080448935,3508,3197,3800,13.312,0.023,12.934,0.027,+0.421,+0.622,+0.247,0.166,0.166,0.166,0.071,0.071,0.071,RRL_ab,NA,RRAB,8.84112,+52.99811,V0516 Cas
103079740421,1311,1263,1361,11.947,0.024,11.632,0.020,+1.178,+1.259,+1.095,0.181,0.181,0.183,0.077,0.077,0.079,EB_EC,EW,RRC,8.86585,+55.19300,WISE J003527.8+551134
525827,9324,7794,12264,14.579,0.032,14.179,0.075,-0.394,-0.005,-0.989,0.125,0.125,0.125,0.053,0.053,0.053,RRL_ab,NA,RRAB,8.87377,-83.90445,ASASSN-V J003529.70-835416.0
266288573506,3694,3377,4082,13.054,0.024,12.943,0.033,+0.217,+0.411,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,8.92900,-21.68294,NSVS 14683477
137440021115,4078,3792,4374,12.691,0.024,12.375,0.028,-1.077,-0.790,-1.229,0.716,0.587,0.716,0.307,0.252,0.307,RRL_c,NA,RRC,8.95302,+62.83561,ASASSN-V J003548.72+625008.2
60130288936,908,890,926,12.978,0.022,12.582,0.020,+3.137,+3.180,+3.094,0.051,0.051,0.051,0.022,0.022,0.022,NonVar,constant,RRAB,8.96962,+45.09490,NSVS 3669239
197568840413,4108,3834,4543,12.849,0.024,12.502,0.020,-0.255,-0.105,-0.474,0.036,0.036,0.036,0.015,0.015,0.015,RRL_ab,NA,RRAB,9.01718,+29.06046,CSS_J003604.1+290337
240518574774,4998,4328,6077,14.123,0.028,13.769,0.045,+0.629,+0.942,+0.205,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,9.01815,-30.27019,1SWASP J003604.34-301612.3
523986399211,5713,4733,7014,14.593,0.036,14.095,0.058,+0.802,+1.210,+0.356,0.007,0.007,0.007,0.003,0.003,0.003,RRL_ab,NA,RRAB,9.05406,-7.45778,CSS_J003612.9-072728
584115986718,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,9.06477,-26.93777,SSS_J003615.5-265616
558346261216,8073,6700,9500,14.642,0.050,14.469,0.088,+0.096,+0.501,-0.258,0.011,0.011,0.011,0.005,0.005,0.005,RRL_d,NA,RRD,9.08614,-61.19627,ASASSN-V J003620.65-611146.7
429496816432,382,376,387,10.321,0.029,9.972,0.021,+2.411,+2.445,+2.382,0.000,0.000,0.000,0.000,0.000,0.000,EB_ED,EW,RRC|EC|ESD,9.12321,-20.19450,ASAS J003629-2011.7
661427666179,5937,5280,6606,13.755,0.026,13.498,0.043,-0.123,+0.132,-0.355,0.010,0.010,0.010,0.004,0.004,0.004,RRL_ab,NA,RRAB,9.16860,-50.60949,ASAS J003640-5036.6
635655172382,6775,6020,7641,14.226,0.038,13.851,0.060,+0.060,+0.317,-0.201,0.011,0.011,0.011,0.005,0.005,0.005,RRL_ab,NA,RRAB,9.18912,-60.32486,ASASSN-V J003645.39-601929.5
506806848305,4856,4389,5436,13.172,0.021,12.927,0.029,-0.259,-0.040,-0.504,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,9.25105,-26.90464,SSS_J003700.3-265417
420907086508,4829,4487,5174,12.961,0.024,12.654,0.030,-0.462,-0.303,-0.612,0.004,0.004,0.004,0.002,0.002,0.002,RRL_ab,NA,RRAB/BL,9.27394,-43.29539,DN Phe
103080079304,1524,1481,1565,12.786,0.023,12.148,0.022,+1.326,+1.392,+1.265,0.545,0.541,0.548,0.233,0.232,0.235,NonVar,EW,RRC,9.29733,+63.61001,WISE J003711.3+633636
661428276301,99999,99999,99999,99.999,9.999,99.999,9.999,9.999,9.999,9.999,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,9.35378,-28.06247,SSS_J003724.9-280345
592706503420,5726,5089,6347,13.986,0.029,13.799,0.052,+0.184,+0.440,-0.040,0.013,0.013,0.013,0.005,0.005,0.005,RRL_ab,NA,RRAB,9.39158,-53.76525,NSV 231
481036763010,4706,4193,5320,13.005,0.029,12.718,0.037,-0.369,-0.119,-0.636,0.011,0.011,0.011,0.005,0.005,0.005,RRL_ab,NA,RRAB,9.46500,-39.86658,CQ Phe
94490420241,4534,4217,4991,13.315,0.022,13.012,0.028,-0.054,+0.103,-0.263,0.087,0.087,0.087,0.037,0.037,0.037,RRL_ab,NA,RRAB,9.46858,+32.75317,NSVS 6356282
34360758878,3767,3526,4031,13.077,0.023,12.718,0.029,-0.338,-0.189,-0.500,0.535,0.530,0.550,0.230,0.227,0.236,EB_ESD,EA,RRAB,9.48512,+67.77418,WISE J003756.4+674627
240518823029,6846,5655,8695,13.713,0.025,13.484,0.049,-0.486,-0.071,-1.005,0.022,0.022,0.022,0.009,0.009,0.009,RRL_ab,NA,RRAB,9.59531,+23.30971,CSS_J003822.8+231834
446677199158,9369,7928,11180,14.140,0.031,13.995,0.061,-0.727,-0.365,-1.111,0.009,0.009,0.009,0.004,0.004,0.004,RRL_ab,NA,RRAB,9.60767,-48.93634,SSS_J003825.9-485611
481037031705,5004,4560,5565,13.639,0.027,13.298,0.030,+0.130,+0.332,-0.100,0.012,0.012,0.012,0.005,0.005,0.005,RRL_ab,NA,RRAB,9.73702,-52.86946,NSV 241
128849869261,6529,5519,8427,14.077,0.030,13.831,0.050,-0.019,+0.346,-0.573,0.022,0.022,0.022,0.009,0.009,0.009,RRL_ab,NA,RRAB,9.78247,+39.66947,CSS_J003907.7+394010
94489508434,4671,4083,5453,14.270,0.026,13.919,0.055,+0.721,+1.013,+0.385,0.202,0.202,0.202,0.087,0.087,0.087,RRL_e,NA,RRC,9.87514,+53.80759,PS1-3PI J003930.03+534827.3
77310755438,5399,4653,6274,14.151,0.025,13.854,0.049,+0.409,+0.732,+0.083,0.080,0.080,0.080,0.034,0.034,0.034,RRL_ab,NA,RRAB,10.00449,+49.45798,1SWASP J003959.78+492706.5
335007739328,995,972,1021,11.812,0.023,11.565,0.026,+1.823,+1.874,+1.767,0.000,0.000,0.000,0.000,0.000,0.000,EB_EC,RRC,EC|RRC|ESD,10.03908,-20.04853,ASAS J004009-2002.9
154619646261,3489,3279,3670,12.987,0.024,12.840,0.031,+0.244,+0.379,+0.135,0.029,0.029,0.029,0.012,0.012,0.012,RRL_c,NA,RRC,10.05708,+23.69736,CSS_J004013.7+234150
163209362537,5270,4583,6159,13.981,0.028,13.630,0.052,+0.350,+0.653,+0.011,0.022,0.022,0.022,0.009,0.009,0.009,RRL_ab,NA,RRAB,10.07437,+20.98954,CSS_J004017.8+205922
249108681567,3051,2881,3217,12.447,0.026,12.196,0.023,+0.025,+0.149,-0.090,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,10.10265,-21.57620,FW Cet
17180150638,1900,1857,1950,11.901,0.028,11.412,0.028,+0.290,+0.340,+0.234,0.217,0.217,0.217,0.093,0.093,0.093,RRL_ab,NA,RRAB,10.18183,+76.98033,V1045 Cas
42949690094,9600,7325,13928,14.578,0.037,14.225,0.056,-0.369,+0.218,-1.177,0.036,0.036,0.036,0.015,0.015,0.015,EB_EC,RRC,RRAB,10.19218,+43.39985,V0499 And
154620003509,1497,1420,1572,11.402,0.021,11.217,0.020,+0.475,+0.590,+0.369,0.051,0.051,0.051,0.022,0.022,0.022,RRL_c,NA,RRC|EC,10.27938,+20.67414,ASAS J004107+2040.4
558346290280,4020,3815,4234,12.812,0.026,12.458,0.027,-0.225,-0.111,-0.338,0.016,0.016,0.016,0.007,0.007,0.007,RRL_ab,NA,RRAB,10.31508,-68.73444,ASAS J004115-6844.0
386547129218,5241,4677,5898,13.235,0.024,12.887,0.028,-0.391,-0.144,-0.648,0.029,0.029,0.029,0.012,0.012,0.012,RRL_ab,NA,RRAB/BL,10.33103,+5.34631,SW Psc
661428613962,5474,4845,6195,13.349,0.025,13.061,0.032,-0.343,-0.077,-0.611,0.000,0.000,0.000,0.000,0.000,0.000,RRL_ab,NA,RRAB,10.35900,-15.45244,CSS_J004126.1-152708
180389670848,6783,6009,8038,13.362,0.023,13.155,0.029,-0.802,-0.539,-1.171,0.007,0.007,0.007,0.003,0.003,0.003,RRL_ab,NA,RRAB,10.39371,+24.59174,ASASSN-V J004134.49+243530.3
566935706567,2193,2135,2247,13.003,0.024,12.763,0.026,+1.283,+1.341,+1.230,0.015,0.015,0.015,0.006,0.006,0.006,RRL_c,NA,RR,10.41694,-67.19514,WISE J004140.0-671142
292058203632,5684,4929,6780,14.097,0.030,13.909,0.050,+0.310,+0.619,-0.073,0.014,0.014,0.014,0.006,0.006,0.006,RRL_c,NA,RRC,10.44071,-3.00778,II Cet
